本基金收益率数据由邢不行整理，包含了2008年-2021年所有主动偏股型基金，并剔除当年新上市基金，同一个基金的A类/C类份额中只取A类。,,,,,,,,,,,,,,
基金代码,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
004616.OF,,,,,,,,,,,-0.127661527,0.561493951,0.507613529,0.307874508
002179.OF,,,,,,,,,,-0.005994006,-0.311557789,0.373722628,0.591923486,0.308411215
000066.OF,,,,,,,0.202051282,0.231228669,-0.014111215,0.036706349,0.036363637,0.127793167,0.336744719,0.308510177
519975.OF,,,,,,,,,0.037564984,-0.142193308,-0.313109426,0.340694006,0.470588235,0.308785831
005680.OF,,,,,,,,,,,,,0.874709257,0.308808933
002123.OF,,,,,,,,,,,-0.156899811,0.279147982,0.231375986,0.308896797
006624.OF,,,,,,,,,,,,,0.440685777,0.308957134
001366.OF,,,,,,,,,-0.261386139,0.042895442,-0.296915167,0.480804388,0.917283951,0.309079202
009092.OF,,,,,,,,,,,,,,0.309982204
004895.OF,,,,,,,,,,,-0.295719844,0.399171271,1.169830329,0.310191083
001719.OF,,,,,,,,,,0.179039301,-0.292592593,0.731675393,0.42101285,0.310638298
003152.OF,,,,,,,,,,-0.0144,-0.2421875,0.26054358,0.735315985,0.310992778
007449.OF,,,,,,,,,,,,,0.445999639,0.310997315
010282.OF,,,,,,,,,,,,,,0.311665005
007770.OF,,,,,,,,,,,,,0.244842714,0.312087582
003857.OF,,,,,,,,,,,-0.230513939,0.482193469,0.698619887,0.3134942
002291.OF,,,,,,,,,,0.022066199,-0.215799804,0.534601427,0.802087581,0.313634101
001166.OF,,,,,,,,,-0.117045455,0.045045045,-0.301724138,0.238095238,0.844729345,0.315830116
005730.OF,,,,,,,,,,,,0.488616462,0.850980392,0.315836864
005368.OF,,,,,,,,,,,,,,0.316066725
006299.OF,,,,,,,,,,,,0.095929943,0.93062744,0.316291976
005136.OF,,,,,,,,,,,-0.201164425,0.637848706,0.944913304,0.316410256
000696.OF,,,,,,,,0.510763209,-0.090025907,0.04341637,-0.366984993,0.234913793,0.952879581,0.317247542
001457.OF,,,,,,,,,-0.05445315,-0.037433155,-0.366666666,0.53859649,0.802896672,0.31820227
002181.OF,,,,,,,,,,,-0.220647773,0.654545455,0.690737834,0.318477252
163807.OF,,,0.043611533,-0.16124897,0.052183407,0.174102511,0.300935266,0.49094173,-0.215120543,0.288352874,-0.212370893,0.554009277,0.71796363,0.319060773
009474.OF,,,,,,,,,,,,,,0.319266221
006551.OF,,,,,,,,,,,,0.296222267,0.266692367,0.319435145
005457.OF,,,,,,,,,,,,0.26286527,0.424490632,0.319772874
004812.OF,,,,,,,,,,,,0.490345085,1.256624592,0.319936287
550008.OF,,,0.070500928,-0.340554593,0.068331143,0.285362854,0.36937799,0.519217331,-0.103676103,0.235431249,-0.278721958,0.358152686,0.485773769,0.320271697
270028.OF,,,,,0.051546392,0.247058824,0.216194969,0.714932127,-0.13154919,0.165364583,-0.358659218,0.681765389,0.909530387,0.321157324
001702.OF,,,,,,,,,-0.183627522,0.04743519,-0.299420748,0.560282622,1.123807689,0.321371864
163822.OF,,,,,,0.119585687,0.296888141,0.782125667,-0.311178248,0.156798246,-0.390995261,0.590661479,0.64334638,0.321523853
002145.OF,,,,,,,,,-0.005994006,0.023718593,-0.252405262,0.386605384,0.517567952,0.322703445
161611.OF,,,-0.040627886,-0.40197022,0.106732348,0.103857566,0.279569892,0.317226891,-0.284688995,0.072463768,-0.156964657,0.61159063,0.489671002,0.323079052
006314.OF,,,,,,,,,,,,,0.761176471,0.323355043
519674.OF,,,,-0.1806,0.187576275,0.388449286,0.18843905,0.626144361,-0.187085902,0.260953548,-0.236390809,0.971230062,0.454204726,0.323587144
003886.OF,,,,,,,,,,0.316147542,-0.265677397,0.167827377,0.71100671,0.324150028
006281.OF,,,,,,,,,,,,,0.8583354,0.324186088
000592.OF,,,,,,,,0.697746698,-0.172997712,0.268400664,-0.336387435,0.607495069,1.018813906,0.325162075
000598.OF,,,,,,,,0.250574713,-0.141544118,0.192719486,-0.189706762,0.257754801,0.516147974,0.325329202
008099.OF,,,,,,,,,,,,,,0.325891754
165516.OF,,,,,,0.197073171,0.412387938,0.544720138,-0.139335077,0.13712769,-0.29,0.644533869,1.112928174,0.326072158
008919.OF,,,,,,,,,,,,,,0.326334971
005628.OF,,,,,,,,,,,,0.248265227,0.225624283,0.326925846
210004.OF,,,,-0.366013072,-0.038291605,0.284839204,0.383790226,0.727709402,0.101139601,-0.139715395,-0.320300752,0.408185841,0.689709348,0.327767282
002669.OF,,,,,,,,,,-0.19057377,-0.212658228,0.688102894,1.166666667,0.328791209
001158.OF,,,,,,,,,-0.240088106,0.069565217,-0.283197832,0.427221172,0.835761589,0.329004329
004350.OF,,,,,,,,,,,,0.411829907,0.38419813,0.329019284
007468.OF,,,,,,,,,,,,,0.580776892,0.329405835
001827.OF,,,,,,,,,,0.242144177,-0.258928571,0.431726908,0.78401122,0.329795597
001866.OF,,,,,,,,,0.016865079,0.08195122,-0.185190994,0.226436782,0.425492034,0.330041777
320018.OF,,,,,,0.141070829,0.426587302,0.301808067,-0.166666667,0.115384615,-0.13908046,0.419893191,0.473906911,0.330446959
002634.OF,,,,,,,,,,-0.062298604,-0.302405498,0.510673235,0.430434783,0.330547112
007590.OF,,,,,,,,,,,,,0.392416401,0.330784075
006123.OF,,,,,,,,,,,,,0.394976756,0.33155116
005571.OF,,,,,,,,,,,,0.219051572,0.591930541,0.331943108
001070.OF,,,,,,,,,-0.137071651,0.185920578,-0.301369863,0.638344227,0.705452128,0.332163743
003822.OF,,,,,,,,,,,,,0.575262184,0.332974349
001980.OF,,,,,,,,,,,,0.319078166,0.28278098,0.333684358
202027.OF,,,,,,-0.006782894,0.282766486,0.472750001,-0.139550265,0.228285934,-0.24155194,0.543729372,0.724211652,0.333853718
009398.OF,,,,,,,,,,,,,,0.334680913
070021.OF,,,,-0.232071713,0.044098573,0.223602484,0.072081218,0.646780303,-0.163312248,0.042611684,-0.174027686,0.620111732,0.590147783,0.335811648
519196.OF,,,,,,,,,,0.303949846,-0.216448694,0.419072165,0.82301126,0.337564645
166801.OF,,,,,,0.168627451,0.457214765,0.47035118,-0.01998286,0.00627138,-0.154926311,0.51736027,0.556664709,0.337603182
001955.OF,,,,,,,,,,0.15879017,-0.17862969,0.700099305,0.434579439,0.337947883
000690.OF,,,,,,,,0.097366321,-0.183272727,-0.165627783,-0.168623266,0.564826701,0.730926989,0.338388626
005094.OF,,,,,,,,,,,-0.221789495,0.481586039,0.951498354,0.339295225
160919.OF,,,,,,,,0.403709986,-0.245398773,0.114724481,-0.231766613,0.540084388,0.629452055,0.340018461
009707.OF,,,,,,,,,,,,,,0.342966629
006879.OF,,,,,,,,,,,,,0.19900037,0.343934949
009049.OF,,,,,,,,,,,,,,0.345124283
006049.OF,,,,,,,,,,,,0.238604144,0.856136644,0.345413149
002256.OF,,,,,,,,,,0.002030457,-0.34751773,0.580745342,0.790766208,0.346132748
630015.OF,,,,,,,0.525650908,0.292430205,-0.084073107,0.039132007,-0.292287751,0.286630037,0.616370107,0.34656306
000698.OF,,,,,,,,0.679228747,-0.231210856,0.082145282,-0.261606023,0.711979609,0.565260546,0.348763475
000976.OF,,,,,,,,,0.030946065,0.066037736,-0.171600965,0.353403904,0.657649254,0.350244578
519195.OF,,,,,,,,,-0.056382392,0.315381634,-0.214628621,0.47735386,0.707090538,0.350384369
001387.OF,,,,,,,,,-0.024048096,1.224080406,-0.186743516,0.506732814,0.813517002,0.350485054
002064.OF,,,,,,,,,,,-0.234911792,0.540495657,0.568516213,0.350577599
008276.OF,,,,,,,,,,,,,,0.35163106
001229.OF,,,,,,,,,0.037560976,0.088011283,-0.181661049,0.092829232,0.539814457,0.352767667
001656.OF,,,,,,,,,,,-0.265672714,0.306017613,0.871511519,0.353082466
002983.OF,,,,,,,,,,,-0.282645223,0.31336791,0.958980892,0.354207309
001071.OF,,,,,,,,,-0.105719237,-0.03875969,0.008064516,1.017,0.183936539,0.354271357
001790.OF,,,,,,,,,,,-0.282520325,0.532577904,1.123844732,0.354656223
000458.OF,,,,,,,,0.072301794,0.025526316,0.181164999,-0.178036063,0.259415885,0.335362014,0.354915957
001829.OF,,,,,,,,,,-0.105357143,-0.264471058,0.314789688,0.251805986,0.355317395
671030.OF,,,,,,,,,,,,0.399483512,0.424414478,0.355804684
002132.OF,,,,,,,,,,0.143308746,-0.325345622,0.557377049,1.092982456,0.356244761
010128.OF,,,,,,,,,,,,,,0.356746429
006128.OF,,,,,,,,,,,,0.244338498,0.263649425,0.356831533
001018.OF,,,,,,,,,-0.119627507,0.315703824,-0.251082251,0.633360859,0.679979778,0.35690641
001628.OF,,,,,,,,,-0.258373206,0.094193548,-0.241745283,0.502332815,0.47515528,0.357894737
007202.OF,,,,,,,,,,,,,0.650581288,0.358935659
001701.OF,,,,,,,,,,0.223149114,-0.283887468,0.552380952,0.787576687,0.35950236
420005.OF,,,0.175407564,-0.256567426,0.03180212,0.247716895,0.249513818,0.666986564,-0.286125504,0.223387097,-0.270929466,0.415009041,0.472204473,0.359787853
160642.OF,,,,,,,,,,0.030591975,-0.198727833,0.397642531,0.484079174,0.360278342
001576.OF,,,,,,,,,,,-0.224709042,0.454965358,0.972222222,0.360965795
582003.OF,,,,,,-0.039525692,0.106995885,0.092007435,-0.004255319,0.205773581,-0.295802011,0.455799449,0.383455549,0.361105558
011142.OF,,,,,,,,,,,,,,0.361946637
580009.OF,,,,,,,0.250886525,0.430900071,-0.257705265,0.250366174,-0.195248036,0.46127239,0.577986305,0.362263825
001411.OF,,,,,,,,,0.026653504,0.037784888,-0.026444662,0.090389632,0.062439025,0.362687916
002537.OF,,,,,,,,,,,,,0.708734038,0.362873091
001856.OF,,,,,,,,,,,-0.140382862,0.60233298,1.063534083,0.364015394
002504.OF,,,,,,,,,,-0.002042901,0.053224156,0.185617104,0.226229508,0.364304813
003145.OF,,,,,,,,,,0.026838966,-0.37194794,0.604555575,0.769879389,0.364913762
001907.OF,,,,,,,,,,,0.02671862,0.44691425,0.582526697,0.365178959
000612.OF,,,,,,,,0.837179037,-0.120598167,0.113000549,-0.282897979,0.530584192,0.522227211,0.365204062
006642.OF,,,,,,,,,,,,0.613598119,0.643166067,0.365311406
001858.OF,,,,,,,,,,,-0.21237911,0.349214145,1.044503094,0.365813488
005505.OF,,,,,,,,,,,,0.364604747,0.152423993,0.367439097
000985.OF,,,,,,,,,-0.082008368,0.175934366,-0.339534884,0.580985915,0.580549369,0.368717708
000584.OF,,,,,,,,0.861253854,-0.05466593,0.145443925,-0.064252932,0.471934605,0.726767864,0.369060892
008961.OF,,,,,,,,,,,,,,0.369251169
009402.OF,,,,,,,,,,,,,,0.37080764
001128.OF,,,,,,,,,-0.207240949,-0.007874016,-0.303174603,0.448747153,0.440251572,0.370960699
006250.OF,,,,,,,,,,,,,1.121388727,0.371036107
001404.OF,,,,,,,,,-0.307267709,0.150066401,-0.31408776,0.488215488,0.386877828,0.371125612
004205.OF,,,,,,,,,,,-0.289106817,0.065323235,0.176209217,0.37269293
001614.OF,,,,,,,,,,-0.161529967,-0.17289272,0.303850608,0.188075941,0.373703392
004724.OF,,,,,,,,,,,-0.147727273,0.288463768,0.402861514,0.374470815
519704.OF,,,,,0.031100478,0.337587007,0.140503036,1.006844106,0.025944504,0.156921412,-0.200893962,0.600133511,0.755736337,0.374824021
630011.OF,,,,,,0.634221311,0.469999419,0.365315315,-0.184848427,-0.215197216,-0.322985957,0.621179039,0.464646465,0.3756265
001475.OF,,,,,,,,,-0.212177122,0.022248244,-0.279495991,0.284578696,0.956683168,0.376344086
002666.OF,,,,,,,,,,0.503244956,-0.232638889,0.292008684,0.101365924,0.376605197
001468.OF,,,,,,,,,-0.390422078,-0.001331558,-0.344,0.599593496,0.598475222,0.377583466
001718.OF,,,,,,,,,,0.218181818,-0.147761194,0.500875657,0.763710618,0.378762818
002083.OF,,,,,,,,,,0.000997009,-0.309760956,0.515151515,1.214285714,0.379096774
002938.OF,,,,,,,,,,0.021453634,-0.228089116,0.256325493,0.629490942,0.380038507
008980.OF,,,,,,,,,,,,,,0.381140104
002707.OF,,,,,,,,,,,-0.282847444,0.3765836,0.622471683,0.381350122
009200.OF,,,,,,,,,,,,,,0.382308846
010874.OF,,,,,,,,,,,,,,0.38288738
519120.OF,,,,,,,0.120917917,1.428346457,-0.226653696,-0.033962264,-0.378038194,0.488485694,0.582278481,0.384977778
000308.OF,,,,,,,0.273267327,0.726283048,-0.009459459,0.135970896,-0.209767814,0.494427558,0.640677966,0.38553719
005794.OF,,,,,,,,,,,,0.769446542,0.647101612,0.386170134
519002.OF,,,,,,,0.046938775,0.62962963,-0.026913876,0.08099284,-0.222758621,0.767524402,0.889056225,0.386392037
519113.OF,,,0.078936052,-0.242964352,0.087980173,0.135535307,0.117352057,1.278276481,-0.203703704,-0.026719446,-0.366039654,0.53488372,0.624346917,0.38820946
001809.OF,,,,,,,,,,0.137550607,-0.303407776,0.713884276,0.549709346,0.388381264
001156.OF,,,,,,,,,-0.058762887,0.133625411,-0.25410628,0.480569948,1.107611549,0.388584475
010460.OF,,,,,,,,,,,,,,0.389685854
005076.OF,,,,,,,,,,,-0.100149775,0.231691079,0.52098627,0.390333472
240022.OF,,,,,,-0.2578125,0.326315789,0.0625,0.163398693,0.246690884,-0.184338185,0.311809686,0.602331606,0.393699309
580006.OF,,,0.14985015,-0.177237185,0.019007392,-0.047668394,0.339499456,0.384240455,-0.204653738,-0.051124744,-0.232758621,0.293539325,0.517263844,0.395042603
000409.OF,,,,,,,,0.470749543,-0.05842138,0.17359736,-0.195725534,0.345454545,1.166839917,0.395058767
009437.OF,,,,,,,,,,,,,,0.396504392
005695.OF,,,,,,,,,,,,0.058635864,0.607802074,0.396652017
005535.OF,,,,,,,,,,,,0.425280263,0.909077789,0.396658603
005983.OF,,,,,,,,,,,,0.317950255,0.491511293,0.397479547
004685.OF,,,,,,,,,,,0.067452135,0.135485651,0.502146618,0.398457722
008180.OF,,,,,,,,,,,,,,0.399498118
002863.OF,,,,,,,,,,0.037074148,-0.05410628,0.258426966,0.44237013,0.400675295
005119.OF,,,,,,,,,,,-0.369908725,0.632866044,0.689020319,0.400937535
006051.OF,,,,,,,,,,,,,0.87910703,0.402922156
160421.OF,,,,,,,,,,-0.013537253,-0.2115022,0.757539524,0.549701414,0.403004731
004745.OF,,,,,,,,,,,-0.272350503,0.334553838,1.002743624,0.40478969
519126.OF,,,,,,,,0.523287671,-0.167266187,-0.004319654,-0.349963847,0.62625139,0.875512996,0.406528082
001167.OF,,,,,,,,,-0.228028504,0.061538462,-0.286956522,0.404471545,0.613603473,0.407174888
000547.OF,,,,,,,,0.78802589,-0.053846154,0.095169775,-0.238864629,0.682730924,0.658029322,0.407978614
006401.OF,,,,,,,,,,,,,0.280764308,0.408595237
290006.OF,,,0.213016508,-0.349259436,0.165638766,0.086923658,0.421650441,0.390753391,-0.253213844,-0.093519821,-0.321464439,0.315527448,0.308785926,0.408608247
002910.OF,,,,,,,,,,,-0.249761769,0.223167789,0.823364486,0.40867931
010008.OF,,,,,,,,,,,,,,0.40914264
001471.OF,,,,,,,,,0.035916824,0.057481752,-0.179701624,0.573598131,0.605790645,0.411921412
009353.OF,,,,,,,,,,,,,,0.413722341
004423.OF,,,,,,,,,,,0.01314554,0.49304912,0.52886406,0.41453512
007872.OF,,,,,,,,,,,,,0.446714744,0.414843534
007460.OF,,,,,,,,,,,,,0.261367104,0.417745252
009368.OF,,,,,,,,,,,,,,0.419867663
540008.OF,,,,-0.240876565,-0.006244846,0.414156984,0.09524608,0.583480059,-0.239207155,-0.038698608,-0.39106293,0.458749456,1.344098824,0.421478699
001476.OF,,,,,,,,,-0.28159204,0.137119114,-0.389768575,0.536926148,1.090909091,0.42173913
004139.OF,,,,,,,,,,,-0.222671247,0.220301534,0.926616253,0.422632539
660015.OF,,,,,,0.417598521,0.275778099,0.839009842,-0.170348026,0.245592087,-0.261824801,0.419915813,0.7095673,0.424685041
009954.OF,,,,,,,,,,,,,,0.425013019
000496.OF,,,,,,,,0.084782097,-0.006724303,0.23307369,-0.132057902,0.299814688,0.142867862,0.42636067
008640.OF,,,,,,,,,,,,,,0.427385892
168401.OF,,,,,,,,,,0.0228,-0.047809934,0.389773077,0.622460288,0.428460838
001322.OF,,,,,,,,,-0.285442436,-0.09587217,-0.390279823,0.398550725,0.716062176,0.429247182
001643.OF,,,,,,,,,-0.058988764,0.074523932,-0.271577737,0.738821673,1.28649221,0.429346388
210009.OF,,,,,,0.142348693,0.169625247,0.525295109,-0.25262576,-0.211538462,-0.322701689,0.376731303,0.220321931,0.429496349
005296.OF,,,,,,,,,,,-0.28540022,0.463152007,0.521169837,0.430133199
000924.OF,,,,,,,,0.404170804,-0.189533239,-0.020069808,-0.127268048,0.796816547,0.855282967,0.43260284
004666.OF,,,,,,,,,,,-0.224158069,0.317776942,0.361005332,0.43335261
004925.OF,,,,,,,,,,,-0.239497087,0.247446237,1.023488848,0.434771033
005352.OF,,,,,,,,,,,-0.206479352,0.363785282,0.896886261,0.435703848
610004.OF,,,0.237,-0.343573161,-0.032019704,0.122137405,0.277777778,0.222715173,-0.131349782,0.053467001,-0.15146709,0.620560748,0.619377163,0.436253561
003834.OF,,,,,,,,,,,-0.252525253,0.504914005,1.206530612,0.437291898
210008.OF,,,,,-0.073724997,0.124477106,0.380554997,0.439582499,-0.219560009,0.106521537,-0.246594922,0.262247517,0.998320219,0.438070284
003853.OF,,,,,,,,,,,0.040212369,0.624007561,0.954079851,0.438732518
001606.OF,,,,,,,,,-0.222895309,0.482010794,-0.357407782,0.376010075,1.665649786,0.439602884
001056.OF,,,,,,,,,-0.034102307,-0.047767394,-0.234460196,0.344729345,0.444915254,0.439882698
001479.OF,,,,,,,,,,0.067141404,-0.098188751,0.200845666,0.639084507,0.440419998
020022.OF,,,,,,,,,,,-0.187760779,0.473458904,0.253922138,0.44068582
920003.OF,,,,,,,,,,,,,,0.444603359
000039.OF,,,,,,,0.303248431,0.615422745,-0.205277693,0.091781577,-0.255531979,0.445371878,0.5606836,0.447369213
000336.OF,,,,,,,0.118424978,0.581970128,-0.206755086,0.031880978,-0.366083076,0.559406477,1.548826226,0.448117064
002281.OF,,,,,,,,,,0.027805362,-0.170628019,0.297646785,0.645120747,0.452060027
006348.OF,,,,,,,,,,,,0.456639295,0.720197993,0.452841499
001339.OF,,,,,,,,,-0.09375,0.06693712,-0.220532319,0.221951219,0.608782436,0.45285462
005161.OF,,,,,,,,,,,-0.214021402,0.299783687,0.570337739,0.453026619
003304.OF,,,,,,,,,,0.124497992,-0.108928571,0.323031089,0.468118195,0.453391798
001410.OF,,,,,,,,,-0.059082892,0.392689784,-0.160764674,0.941126997,0.598786828,0.453659923
007497.OF,,,,,,,,,,,,,0.365086684,0.454502466
004223.OF,,,,,,,,,,,-0.011515089,0.13178648,0.140264454,0.45472225
006132.OF,,,,,,,,,,,,0.533949336,0.747817259,0.454848203
003175.OF,,,,,,,,,,0.250947159,-0.233521957,0.376312779,-0.029313992,0.455946451
009651.OF,,,,,,,,,,,,,,0.457542989
610006.OF,,,,,0.010856454,0.151551313,0.531606218,0.529093369,-0.135034289,-0.070958303,-0.304724409,0.53227633,0.726533629,0.458464302
006257.OF,,,,,,,,,,,,,0.620166142,0.45884901
005037.OF,,,,,,,,,,,-0.297688166,0.233879453,0.896820563,0.45982917
001782.OF,,,,,,,,,,,-0.021484375,0.338323353,0.292319165,0.459900965
000219.OF,,,,,,,0.315733897,0.600409214,-0.312285163,0.083258729,-0.146280991,0.486931268,0.357421875,0.460465661
005855.OF,,,,,,,,,,,,,0.81247462,0.461665995
007484.OF,,,,,,,,,,,,,0.553269907,0.462421366
007163.OF,,,,,,,,,,,,,0.751724138,0.467001658
519115.OF,,,-0.045680238,-0.229968783,0.101351351,0.122699387,0.225136612,0.66190901,-0.196457327,0.112892452,-0.25090036,0.655448718,0.509680542,0.467938442
009566.OF,,,,,,,,,,,,,,0.468683504
005299.OF,,,,,,,,,,,,0.646447591,0.841827075,0.469824817
004475.OF,,,,,,,,,,,-0.283721397,0.378170099,0.172936153,0.471699749
000462.OF,,,,,,,,,-0.245859971,0.466755183,-0.433396003,0.542460366,0.939447056,0.472187988
003501.OF,,,,,,,,,,0.002325817,-0.201674738,0.223808922,0.353882693,0.477080314
010135.OF,,,,,,,,,,,,,,0.477549308
001811.OF,,,,,,,,,,0.365758388,-0.121248624,0.656062818,0.570757881,0.479318989
010363.OF,,,,,,,,,,,,,,0.487994926
005265.OF,,,,,,,,,,,-0.178413655,0.456189661,0.420240842,0.488832427
001569.OF,,,,,,,,,-0.189162562,-0.093560146,-0.31769437,0.632612967,0.895306859,0.48952381
673060.OF,,,,,,,,,,-0.027162978,-0.187176836,0.724597322,0.633836377,0.491037161
000242.OF,,,,,,,-0.011686762,0.464435146,0.003571429,0.078641193,-0.20211827,0.440265487,0.632104455,0.49129761
009968.OF,,,,,,,,,,,,,,0.491424509
000126.OF,,,,,,,0.19665272,0.243006993,-0.047283688,0.015873016,0.005859375,0.339029126,0.978973318,0.491671892
001120.OF,,,,,,,,,-0.21762039,0.120125294,-0.280900447,0.303324908,0.496792481,0.495564637
006392.OF,,,,,,,,,,,,,1.009292352,0.49705522
009511.OF,,,,,,,,,,,,,,0.499951872
011146.OF,,,,,,,,,,,,,,0.501579467
005412.OF,,,,,,,,,,,,,,0.504130481
001951.OF,,,,,,,,,0.076846307,0.049119555,-0.254416961,0.308056872,0.992753623,0.509090909
008009.OF,,,,,,,,,,,,,0.897013593,0.510251046
001323.OF,,,,,,,,,-0.029673591,0.119266055,-0.296903461,0.300518135,0.66125498,0.510642125
400032.OF,,,,,,,,,-0.219868221,-0.017151767,-0.347435219,0.356766613,1.084216813,0.510746525
000061.OF,,,-0.039408867,-0.300512821,0.112903226,-0.018445323,0.238926174,0.318526544,-0.14379622,-0.1621881,-0.394043528,0.396975425,0.48985115,0.514078111
000739.OF,,,,,,,,,-0.424864865,0.17575188,-0.342126299,0.469015796,0.681555004,0.516969995
000828.OF,,,,,,,,-0.11838565,-0.167853509,0.121026894,-0.298800436,0.712286159,1.049046322,0.519085092
008638.OF,,,,,,,,,,,,,0.356535654,0.520053082
400015.OF,,,,,0.045186444,0.337637494,0.207794065,0.452963116,-0.211637193,-0.039900765,-0.268877405,0.274199882,1.163032592,0.521398803
166019.OF,,,,,,,0.33490566,0.591519435,-0.056649119,-0.056572379,-0.078718401,0.463212303,0.609376363,0.524078929
006081.OF,,,,,,,,,,,,0.394781566,0.626935206,0.524780827
000603.OF,,,,,,,,,-0.292474787,-0.002192982,-0.246153846,0.411078717,0.730371901,0.527761194
005825.OF,,,,,,,,,,,,0.781594155,0.69398372,0.534648457
398051.OF,,,,-0.23030303,0.07480315,-0.004884005,0.298159509,0.094517958,-0.27806563,0.187799043,-0.213494461,0.298335467,1.090729783,0.538066038
167002.OF,,,,,,,,,,-0.051315657,-0.169181722,0.505628038,0.619148755,0.543575214
005927.OF,,,,,,,,,,,,0.214989483,0.9661959,0.545576718
009913.OF,,,,,,,,,,,,,,0.548057068
000756.OF,,,,,,,,0.239263804,-0.072135785,0.151676829,-0.268034414,0.32278481,0.652084757,0.550268928
005939.OF,,,,,,,,,,,,0.366560128,1.028723871,0.561191771
002190.OF,,,,,,,,,,0.220694572,-0.344068079,0.346349529,1.634860652,0.561993546
006233.OF,,,,,,,,,,,,,0.870389489,0.563450248
005977.OF,,,,,,,,,,,,0.062407132,0.737622378,0.566752522
001245.OF,,,,,,,,,-0.143269231,-0.122334456,-0.305626598,0.480662983,1.225124378,0.566797093
210003.OF,,,0.179590557,-0.374926179,-0.069779996,0.141323272,0.196160691,0.746200447,-0.201132532,0.189843908,-0.245165687,0.428281233,0.803729456,0.569084018
167001.OF,,,,,,,,,,-0.201160348,-0.260706236,0.419715447,0.604509664,0.572681984
005634.OF,,,,,,,,,,,,,0.623069498,0.579423134
006533.OF,,,,,,,,,,,,,0.724360033,0.580260511
003751.OF,,,,,,,,,,0.064020742,-0.239175258,0.377186499,0.514132379,0.580635633
009147.OF,,,,,,,,,,,,,,0.587122527
009644.OF,,,,,,,,,,,,,,0.589346948
006736.OF,,,,,,,,,,,,,1.01522325,0.600318068
200015.OF,,,,,,0.06591307,0.342386033,0.320809249,-0.134573304,0.194058154,-0.192694548,0.453836066,0.585765189,0.613862143
590003.OF,,,0.177818757,-0.238649306,-0.033734939,0.273067331,0.280117532,0.600612089,-0.118068834,-0.216802168,-0.203460207,0.142484796,0.499619771,0.617683793
550009.OF,,,,-0.302254099,,0.393538913,0.447839832,0.490538573,-0.287597656,0.077450309,-0.309796438,0.754838709,0.862394958,0.62041253
001279.OF,,,,,,,,,-0.124064171,0.175824176,-0.300103842,0.669139466,0.641777778,0.62046562
