数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297
市场类型,日期,当日资金流入,当日余额,历史累计净买额,当日成交净买额,买入成交额,卖出成交额,领涨股_股票代码,领涨股_股票名称,领涨股_涨跌幅,上证指数_点数,上证指数_涨跌幅
沪股通,2017-06-28,-715.809999999999,13715.81,156758.3,-751.1,1827.68,2578.78,sh600521,华海药业,0.069347,3173.2,-0.00564051140636751
沪股通,2017-06-27,1993.92,11006.08,157509.4,1944.88,4383.25,2438.37,sh600507,方大特钢,0.059553,3191.2,0.0018082274348284
沪股通,2017-06-26,-246.57,13246.57,155564.52,-305.5,2866.17,3171.67,sh600516,方大炭素,0.1,3185.44,0.00873056838945244
沪股通,2017-06-23,585.0,12415.0,155870.02,477.21,2613.18,2135.97,sh600436,片仔癀,0.064232,3157.87,0.00331061653084245
沪股通,2017-06-22,490.52,12509.48,155392.81,445.37,3163.62,2718.25,sh600036,招商银行,0.066635,3147.45,-0.00277548071896364
沪股通,2017-06-21,477.290000000001,12522.71,154947.44,387.58,2715.34,2327.76,sh601933,永辉超市,0.081845,3156.21,0.00515921923815523
沪股通,2017-06-20,-92.7399999999998,13092.74,154559.86,-141.66,1724.34,1866.0,sh603338,浙江鼎力,0.049733,3140.01,-0.00138660526591962
沪股通,2017-06-19,1203.24,11796.76,154701.52,1136.78,2713.63,1576.85,sh600975,新五丰,0.10050300000000001,3144.37,0.0067879750381823
沪股通,2017-06-16,653.0,12347.0,153564.74,530.24,2681.46,2151.22,sh600874,创业环保,0.09994600000000001,3123.17,-0.00297526887555897
沪股通,2017-06-15,1434.14,11565.86,153034.5,1387.45,3290.01,1902.56,sh603600,永艺股份,0.100133,3132.49,0.000581345207255862
沪股通,2017-06-14,-1006.74,14006.74,151647.05,-1036.11,1861.69,2897.8,sh601880,大连港,0.09965600000000001,3130.67,-0.0073151242651581
沪股通,2017-06-13,-96.4200000000001,13096.42,152683.16,-165.75,2027.15,2192.9,sh600563,法拉电子,0.098121,3153.74,0.00441418143368526
沪股通,2017-06-12,-1019.22,14019.22,152848.91,-1080.79,2014.78,3095.57,sh601633,长城汽车,0.087059,3139.88,-0.00586372847011144
沪股通,2017-06-09,903.0,12097.0,153929.7,822.23,3615.16,2792.93,sh600876,洛阳玻璃,0.1,3158.4,0.00256163639999624
沪股通,2017-06-08,1030.81,11969.19,153107.47,961.94,2822.38,1860.44,sh600876,洛阳玻璃,0.10032400000000001,3150.33,0.00318757324094352
沪股通,2017-06-07,573.58,12426.42,152145.53,511.61,2554.86,2043.25,sh600309,万华化学,0.073814,3140.32,0.0123108960617382
沪股通,2017-06-06,893.370000000001,12106.63,151633.92,834.39,2240.44,1406.05,sh603355,莱克电气,0.06278,3102.13,0.00338653021354232
沪股通,2017-06-05,871.18,12128.82,150799.53,808.59,2461.8,1653.21,sh600547,山东黄金,0.056753,3091.66,-0.00446943204724464
沪股通,2017-06-02,704.0,12296.0,149990.94,596.97,2371.85,1774.88,sh600477,杭萧钢构,0.070747,3105.54,0.000941140068716141
沪股通,2017-06-01,-1872.28,14872.28,149393.97,-1935.41,2272.71,4208.12,sh600703,三安光电,0.054425,3102.62,-0.00467088843121024
沪股通,2017-05-31,-1331.55,14331.55,151329.38,-1385.42,2265.76,3651.18,sh601231,环旭电子,0.090542,3117.18,0.00228934490009836
沪股通,2017-05-26,-300.0,13300.0,152714.8,-337.59,2367.77,2705.36,sh603019,中科曙光,0.099851,3110.06,0.000717542465321468
沪股通,2017-05-25,1074.65,11925.35,153052.39,967.97,3234.0,2266.03,sh600000,浦发银行,0.100426,3107.83,0.0142816580561148
沪股通,2017-05-24,351.26,12648.74,152084.42,269.37,2249.92,1980.55,sh600803,新奥股份,0.074965,3064.07,0.000692369241823134
沪股通,2017-05-23,-272.15,13272.15,151815.05,-348.44,2844.99,3193.43,sh600809,山西汾酒,0.09007799999999999,3061.95,-0.00446405347760496
沪股通,2017-05-22,85.3299999999999,12914.67,152163.49,35.9100000000001,1821.95,1786.04,sh600491,龙元建设,0.045547000000000004,3075.68,-0.00483720147672166
沪股通,2017-05-19,388.0,12612.0,152127.58,315.15,1763.27,1448.12,sh601016,节能风电,0.10027900000000001,3090.63,0.000158568867430031
沪股通,2017-05-18,166.290000000001,12833.71,151812.43,132.92,1790.22,1657.3,sh601808,中海油服,0.099908,3090.14,-0.00460630580716657
沪股通,2017-05-17,600.190000000001,12399.81,151679.51,559.69,2165.3,1605.61,sh600803,新奥股份,0.10015399999999999,3104.44,-0.00273694490131578
沪股通,2017-05-16,1653.32,11346.68,151119.82,1580.54,3266.94,1686.4,sh601992,金隅股份,0.085672,3112.96,0.007355439562751
沪股通,2017-05-15,880.879999999999,12119.12,149539.28,834.01,2819.33,1985.32,sh601231,环旭电子,0.10024100000000001,3090.23,0.00217933458947751
沪股通,2017-05-12,-387.0,13387.0,148705.27,-458.67,2070.06,2528.73,sh600874,创业环保,0.099804,3083.51,0.00718928629756662
沪股通,2017-05-11,1406.42,11593.58,149163.94,1326.76,3223.6,1896.84,sh600874,创业环保,0.100108,3061.5,0.00285641284337548
沪股通,2017-05-10,1148.76,11851.24,147837.18,1087.37,2530.4,1443.03,sh600667,太极实业,0.10062900000000001,3052.78,-0.00900819014909772
沪股通,2017-05-09,1141.13,11858.87,146749.81,1072.02,2390.74,1318.72,sh601991,大唐发电,0.10044600000000001,3080.53,0.000623658079457961
沪股通,2017-05-08,-569.92,13569.92,145677.79,-599.44,2029.21,2628.65,sh601727,上海电气,0.053444000000000005,3078.61,-0.00787292461586052
沪股通,2017-05-05,-774.0,13774.0,146277.23,-810.0,2186.62,2996.62,sh600161,天坛生物,0.027162000000000002,3103.04,-0.00777969987561431
沪股通,2017-05-04,-500.459999999999,13500.46,147087.23,-570.48,2978.35,3548.83,sh603609,禾丰牧业,0.100195,3127.37,-0.00254517039564961
沪股通,2017-04-28,795.0,12205.0,147657.71,753.03,2867.18,2114.15,sh600874,创业环保,0.088735,3154.66,0.00078358220792522
沪股通,2017-04-27,230.84,12769.16,146904.68,-30.2200000000003,2746.7,2776.92,sh600388,龙净环保,0.100356,3152.19,0.00361048760685806
沪股通,2017-04-26,420.4,12579.6,146934.9,273.39,2648.16,2374.77,sh601992,金隅股份,0.100551,3140.85,0.00200346459003938
沪股通,2017-04-25,799.58,12200.42,146661.51,690.74,2696.91,2006.17,sh600874,创业环保,0.10016400000000002,3134.57,0.00161046546925576
沪股通,2017-04-24,50.4500000000007,12949.55,145970.77,-17.5899999999997,2288.88,2306.47,sh603588,高能环境,0.031573000000000004,3129.53,-0.0137465925027181
沪股通,2017-04-21,81.0,12919.0,145988.36,27.5799999999999,2238.87,2211.29,sh600507,方大特钢,0.048855,3173.15,0.000331011002175273
沪股通,2017-04-20,930.059999999999,12069.94,145960.78,844.49,3056.5,2212.01,sh600446,金证股份,0.100047,3172.1,0.000444698157183406
沪股通,2017-04-19,450.690000000001,12549.31,145116.29,321.96,2821.59,2499.63,sh600874,创业环保,0.10026199999999999,3170.69,-0.0081396185453169
沪股通,2017-04-18,-527.27,13527.27,144794.33,-579.44,3094.9,3674.34,sh600309,万华化学,0.07030700000000001,3196.71,-0.00790150736925738
沪股通,2017-04-12,-397.690000000001,13397.69,145373.77,-518.29,2404.08,2922.37,sh600185,格力地产,0.100299,3273.83,-0.00460326485191409
沪股通,2017-04-11,-633.879999999999,13633.88,145892.06,-718.66,2414.61,3133.27,sh600185,格力地产,0.100494,3288.97,0.00598888477667086
沪股通,2017-04-10,146.799999999999,12853.2,146610.72,-20.3600000000001,2191.21,2211.57,sh601000,唐山港,0.100855,3269.39,-0.00524246794579234
沪股通,2017-04-07,70.0,12930.0,146631.08,-87.9299999999998,2245.57,2333.5,sh600874,创业环保,0.100327,3286.62,0.00171289241085032
沪股通,2017-04-06,-17.3700000000008,13017.37,146719.01,-128.91,2544.04,2672.95,sh600340,华夏幸福,0.100033,3281.0,0.00327187108216366
沪股通,2017-04-05,764.58,12235.42,146847.92,434.03,3864.46,3430.43,sh601992,金隅股份,0.100858,3270.3,0.0148300548330339
沪股通,2017-03-31,-152.0,13152.0,146413.89,-198.92,1932.91,2131.83,sh603338,浙江鼎力,0.059024,3222.51,0.00382214413875612
沪股通,2017-03-30,1114.9,11885.1,146612.81,1053.46,2878.24,1824.78,sh601991,大唐发电,0.100467,3210.24,-0.009585630501248
沪股通,2017-03-29,222.860000000001,12777.14,145559.35,178.01,2111.57,1933.56,sh601880,大连港,0.09966799999999999,3241.31,-0.00357829047479976
沪股通,2017-03-28,649.860000000001,12350.14,145381.34,604.05,2501.37,1897.32,sh600970,中材国际,0.099895,3252.95,-0.00428839043024715
沪股通,2017-03-27,-112.84,13112.84,144777.29,-154.86,2471.57,2626.43,sh601069,西部黄金,0.046838,3266.96,-0.000761595987092564
沪股通,2017-03-24,1131.0,11869.0,144932.15,1071.8,3066.24,1994.44,sh600161,天坛生物,0.1,3269.45,0.00643363962383206
沪股通,2017-03-23,822.690000000001,12177.31,143860.35,775.93,2686.89,1910.96,sh600326,西藏天路,0.100276,3248.55,0.00102612457707039
沪股通,2017-03-22,12.4300000000003,12987.57,143084.42,-47.1799999999998,2080.07,2127.25,sh600970,中材国际,0.100267,3245.22,-0.0050251256281408
沪股通,2017-03-21,844.889999999999,12155.11,143131.6,781.0,2882.14,2101.14,sh600197,伊力特,0.09983800000000001,3261.61,0.00332224891642396
沪股通,2017-03-20,1517.64,11482.36,142350.6,1377.75,2899.77,1522.02,sh601088,中国神华,0.10006000000000001,3250.81,0.00412670465953146
沪股通,2017-03-17,1096.0,11904.0,140972.85,1024.48,3343.05,2318.57,sh600577,精达股份,0.09944000000000001,3237.45,-0.00963309207265971
沪股通,2017-03-16,1294.86,11705.14,139948.37,1208.18,2393.67,1185.49,sh601588,北辰实业,0.100559,3268.94,0.00838433443561517
沪股通,2017-03-15,-285.889999999999,13285.89,138740.19,-337.42,1623.33,1960.75,sh603997,继峰股份,0.062557,3241.76,0.000750155124670932
沪股通,2017-03-14,-837.65,13837.65,139077.61,-894.78,1523.6,2418.38,sh603600,永艺股份,0.100039,3239.33,0.000713619316531855
沪股通,2017-03-13,-72.0300000000007,13072.03,139972.39,-162.46,1723.83,1886.29,sh600993,马应龙,0.048293,3237.02,0.00755113982992809
沪股通,2017-03-10,-1605.0,14605.0,140134.85,-1657.48,1409.0,3066.48,sh600876,洛阳玻璃,0.09996100000000001,3212.76,-0.00124038237351357
沪股通,2017-03-09,-2073.91,15073.91,141792.33,-2131.31,1295.77,3427.08,sh603019,中科曙光,0.023152,3216.75,-0.0073781266778989
沪股通,2017-03-08,-267.879999999999,13267.88,143923.64,-361.0,1659.44,2020.44,sh600577,精达股份,0.099511,3240.66,-0.000539721996909706
沪股通,2017-03-07,-356.549999999999,13356.55,144284.64,-454.96,1592.81,2047.77,sh600577,精达股份,0.100539,3242.41,0.00264389924115445
沪股通,2017-03-06,-243.370000000001,13243.37,144739.6,-349.63,1401.98,1751.61,sh600577,精达股份,0.100791,3233.86,0.00483172845375373
沪股通,2017-03-03,-294.0,13294.0,145089.23,-345.19,1704.68,2049.87,sh600577,精达股份,0.1,3218.31,-0.00362844927136908
沪股通,2017-03-02,-99.3400000000001,13099.34,145434.42,-145.06,1826.34,1971.4,sh600577,精达股份,0.10047800000000001,3230.03,-0.00520491664433777
沪股通,2017-03-01,558.540000000001,12441.46,145579.48,347.81,1568.2,1220.39,sh601216,内蒙君正,0.10019600000000001,3246.93,0.001604081771153
沪股通,2017-02-28,-54.4699999999993,13054.47,145231.67,-94.0599999999999,1421.31,1515.37,sh601375,中原证券,0.051406,3241.73,0.00404811903390266
沪股通,2017-02-27,129.07,12870.93,145325.73,47.24,1998.6,1951.36,sh601216,内蒙君正,0.099138,3228.66,-0.00761350328729986
沪股通,2017-02-24,363.0,12637.0,145278.49,309.89,1652.8,1342.91,sh600050,中国联通,0.080916,3253.43,0.000630501510127923
沪股通,2017-02-23,451.25,12548.75,144968.6,376.06,1823.7,1447.64,sh603993,洛阳钼业,0.1,3251.38,-0.00301727574343334
沪股通,2017-02-22,429.33,12570.67,144592.54,342.63,1805.75,1463.12,sh600668,尖峰集团,0.100285,3261.22,0.0024282886405271
沪股通,2017-02-21,611.51,12388.49,144249.91,518.05,1945.6,1427.55,sh601933,永辉超市,0.099237,3253.32,0.00412350769762594
沪股通,2017-02-20,1313.49,11686.51,143731.86,1187.28,2307.36,1120.08,sh600363,联创光电,0.06830800000000001,3239.96,0.0118329705471773
沪股通,2017-02-17,237.0,12763.0,142544.58,178.58,1672.55,1493.97,sh600326,西藏天路,0.06132100000000001,3202.07,-0.00853041534298144
沪股通,2017-02-16,1148.94,11851.06,142366.0,1043.69,2219.68,1175.99,sh601881,中国银河,0.1,3229.62,0.00517586422615698
沪股通,2017-02-15,1921.36,11078.64,141322.31,1809.04,3443.13,1634.09,sh601991,大唐发电,0.101266,3212.99,-0.00153514837177939
沪股通,2017-02-14,896.809999999999,12103.19,139513.27,818.31,2337.87,1519.56,sh601000,唐山港,0.07109,3217.93,0.000338841844791687
沪股通,2017-02-13,1302.3,11697.7,138694.96,1245.33,3074.95,1829.62,sh603993,洛阳钼业,0.06988000000000001,3216.84,0.00630024712985276
沪股通,2017-02-10,1116.0,11884.0,137449.63,1026.12,2517.91,1491.79,sh600720,祁连山,0.100111,3196.7,0.00424732500204198
沪股通,2017-02-09,1774.19,11225.81,136423.51,1635.32,3030.66,1395.34,sh603568,伟明环保,0.10004500000000001,3183.18,0.00511528332985994
沪股通,2017-02-08,561.290000000001,12438.71,134788.19,487.69,1776.17,1288.48,sh601375,中原证券,0.100381,3166.98,0.00440520251562749
沪股通,2017-02-07,1116.79,11883.21,134300.5,993.25,2421.52,1428.27,sh601919,中国远洋,0.050093,3153.09,-0.00123219025777796
沪股通,2017-02-06,2147.01,10852.99,133307.25,2066.67,3151.45,1084.78,sh603609,禾丰牧业,0.100337,3156.98,0.00535321336106005
沪股通,2017-02-03,688.0,12312.0,131240.58,626.65,1883.82,1257.17,sh601038,一拖股份,0.040126,3140.17,-0.00601423791692122
沪股通,2017-01-26,481.51,12518.49,130613.93,411.02,1453.38,1042.36,sh600362,江西铜业,0.100053,3159.17,0.00305440459748215
沪股通,2017-01-25,-11.1499999999996,13011.15,130202.91,-88.3099999999999,1298.99,1387.3,sh600775,南京熊猫,0.044578,3149.55,0.0022274904138359
沪股通,2017-01-24,734.559999999999,12265.44,130291.22,676.23,1765.08,1088.85,sh600477,杭萧钢构,0.046809,3142.55,0.00184265980610635
沪股通,2017-01-23,719.9,12280.1,129614.99,655.64,1713.7,1058.06,sh600362,江西铜业,0.057358000000000006,3136.77,0.00436419757039393
沪股通,2017-01-20,924.0,12076.0,128959.35,858.9,1719.67,860.77,sh600326,西藏天路,0.099526,3123.14,0.00704220810627791
沪股通,2017-01-19,333.459999999999,12666.54,128100.45,287.07,1558.4,1271.33,sh600703,三安光电,0.035791,3101.3,-0.00376163263208279
沪股通,2017-01-18,860.84,12139.16,127813.38,804.99,2178.83,1373.84,sh600507,方大特钢,0.10027100000000001,3113.01,0.00136388346516476
沪股通,2017-01-17,663.98,12336.02,127008.39,508.88,1752.13,1243.25,sh601636,旗滨集团,0.064935,3108.77,0.0017206767995412
沪股通,2017-01-16,-1266.15,14266.15,126499.51,-1330.2,1993.48,3323.68,sh600775,南京熊猫,0.046952,3103.43,-0.00299733998123864
沪股通,2017-01-13,634.0,12366.0,127829.71,596.8,2117.69,1520.89,sh600236,桂冠电力,0.061889000000000007,3112.76,-0.00209342510635425
沪股通,2017-01-12,692.42,12307.58,127232.91,645.75,1762.94,1117.19,sh600197,伊力特,0.04244,3119.29,-0.00556627082171038
沪股通,2017-01-11,846.27,12153.73,126587.16,793.08,1939.84,1146.76,sh601618,中国中冶,0.066946,3136.75,-0.00788191050931946
沪股通,2017-01-10,-565.52,13565.52,125794.08,-635.4,1068.22,1703.62,sh600029,南方航空,0.07381599999999999,3161.67,-0.00301774700117295
沪股通,2017-01-09,-846.780000000001,13846.78,126429.48,-917.35,1298.68,2216.03,sh600765,中航重机,0.06497,3171.24,0.00536407212965064
沪股通,2017-01-06,-2103.0,15103.0,127346.83,-2192.82,1129.08,3321.9,sh601600,中国铝业,0.039443,3154.32,-0.00350349559772658
沪股通,2017-01-05,-912.34,13912.34,129539.65,-1002.24,1541.12,2543.36,sh600125,铁龙物流,0.100559,3165.41,0.00209573919127257
沪股通,2017-01-04,-1348.85,14348.85,130541.89,-1413.13,1472.08,2885.21,sh600183,生益科技,0.100273,3158.79,0.00729291563560291
沪股通,2017-01-03,-582.469999999999,13582.47,131955.02,-654.95,1229.46,1884.41,sh600309,万华化学,0.060845,3135.92,0.0104006908017683
沪股通,2016-12-30,-200.0,13200.0,132609.97,-278.37,963.13,1241.5,sh601231,环旭电子,0.05103,3103.64,0.00243532185652917
沪股通,2016-12-29,-324.959999999999,13324.96,132888.34,-404.53,1130.12,1534.65,sh601717,郑煤机,0.028985,3096.1,-0.00197921501882507
沪股通,2016-12-28,-784.870000000001,13784.87,133292.87,-880.57,1179.96,2060.53,sh600491,龙元建设,0.041337000000000006,3102.24,-0.0039875941515286
沪股通,2016-12-22,-848.620000000001,13848.62,134173.44,-891.13,889.1,1780.23,sh601107,四川成渝,0.07085,3139.56,0.000678899608915612
沪股通,2016-12-21,-150.65,13150.65,135064.57,-184.38,1306.28,1490.66,sh600115,东方航空,0.10047800000000001,3137.43,0.0111348166864332
沪股通,2016-12-20,-2637.42,15637.42,135248.95,-2688.59,1100.4,3788.99,sh601880,大连港,0.050542,3102.88,-0.00487479474548434
沪股通,2016-12-19,-982.16,13982.16,137937.54,-1031.64,1090.61,2122.25,sh600125,铁龙物流,0.100551,3118.08,-0.00156901421078588
沪股通,2016-12-16,358.0,12642.0,138969.18,262.52,2349.53,2087.01,sh600466,蓝光发展,0.100205,3122.98,0.0016999820379257
沪股通,2016-12-15,-195.4,13195.4,138706.66,-248.32,2069.15,2317.47,sh600507,方大特钢,0.1,3117.68,-0.00727584197571759
沪股通,2016-12-14,125.549999999999,12874.45,138954.98,51.7599999999998,2147.66,2095.9,sh601789,宁波建工,0.10061,3140.53,-0.00459899082103547
沪股通,2016-12-13,493.41,12506.59,138903.22,317.33,1961.88,1644.55,sh600803,新奥股份,0.086518,3155.04,0.000656523848942478
沪股通,2016-12-12,-117.290000000001,13117.29,138585.89,-235.79,2606.46,2842.25,sh600466,蓝光发展,0.100112,3152.97,-0.0247178985919676
沪股通,2016-12-09,-223.450000000001,13223.45,138821.68,-400.85,3436.54,3837.39,sh600466,蓝光发展,0.100248,3232.88,0.00544884554140127
沪股通,2016-12-08,645.559999999999,12354.44,139222.53,611.64,2689.21,2077.57,sh600050,中国联通,0.068598,3215.36,-0.0021351606335964
沪股通,2016-12-07,216.17,12783.83,138610.89,111.79,1916.17,1804.38,sh601933,永辉超市,0.075472,3222.24,0.0070601472036003
沪股通,2016-12-06,-396.6,13396.6,138499.1,-473.77,2029.54,2503.31,sh601789,宁波建工,0.039098,3199.65,-0.00157892601826685
沪股通,2016-12-05,-1392.44,14392.44,138972.87,-1488.06,2655.99,4144.05,sh601717,郑煤机,0.056851000000000006,3204.71,-0.0120628637664003
沪股通,2016-12-02,-1437.0,14437.0,140460.93,-1539.39,2472.84,4012.23,sh601186,中国铁建,0.08540400000000001,3243.84,-0.00900311916683718
沪股通,2016-12-01,1045.0,11955.0,142000.32,940.71,2783.64,1842.93,sh600050,中国联通,0.10060100000000001,3273.31,0.00716301080297712
沪股通,2016-11-30,1171.0,11829.0,141059.61,1101.96,2976.44,1874.48,sh600050,中国联通,0.082927,3250.03,-0.0100185200979615
沪股通,2016-11-29,1090.0,11910.0,139957.65,985.08,3843.59,2858.51,sh601766,中国中车,0.09972,3282.92,0.00180653036313704
沪股通,2016-11-28,1467.0,11533.0,138972.57,1395.52,3340.92,1945.4,sh600039,四川路桥,0.100877,3277.0,0.00461688443073752
沪股通,2016-11-25,1766.0,11234.0,137577.05,1710.0,2910.31,1200.31,sh603128,华贸物流,0.073043,3261.94,0.00623122150450075
沪股通,2016-11-24,932.0,12068.0,135867.05,884.73,2259.17,1374.44,sh600739,辽宁成大,0.068915,3241.74,0.000185120050352626
沪股通,2016-11-23,1163.0,11837.0,134982.32,1130.04,2677.73,1547.69,sh600606,绿地控股,0.06979300000000001,3241.14,-0.00221958840642173
沪股通,2016-11-22,1375.0,11625.0,133852.28,1324.73,2598.63,1273.9,sh600141,兴发集团,0.073121,3248.35,0.00938427357332623
沪股通,2016-11-21,176.0,12824.0,132527.55,113.22,1534.13,1420.91,sh601628,中国人寿,0.077928,3218.15,0.0079239550871479
沪股通,2016-11-18,-24.0,13024.0,132414.33,-64.1300000000001,1038.52,1102.65,sh603368,柳州医药,0.055401,3192.85,-0.00486216085648831
沪股通,2016-11-17,27.0,12973.0,132478.46,-28.7900000000002,1264.62,1293.41,sh601618,中国中冶,0.10021800000000002,3208.45,0.00105770250790933
沪股通,2016-11-16,798.0,12202.0,132507.25,699.84,1807.48,1107.64,sh601880,大连港,0.1,3205.06,-0.000601810420362969
沪股通,2016-11-15,58.0,12942.0,131807.41,11.8400000000001,1503.42,1491.58,sh600917,重庆燃气,0.100214,3206.99,-0.00105283814638192
沪股通,2016-11-14,-113.0,13113.0,131795.57,-200.42,2372.77,2573.19,sh601880,大连港,0.100806,3210.37,0.00448367354601317
沪股通,2016-11-11,-584.0,13584.0,131995.99,-666.7,2049.74,2716.44,sh601958,金钼股份,0.10047800000000001,3196.04,0.00780757296738218
