,code,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2493,300002,2010/3/18,73.762,73.762,8.8365,27.6319,27.6319,,,1997120.0
2494,300002,2010/3/17,166.834,74.8138,8.9061,38.7294,27.8271,,,2011150.4
2495,300002,2010/3/16,159.5361,71.5412,8.5166,37.0352,26.6098,,,1923176.0
2496,300002,2010/3/15,160.4274,71.9408,8.5641,37.2421,26.7585,,,1933920.0
2497,300002,2010/3/12,156.2647,70.0741,8.3419,36.2758,26.0642,,,1883739.2
2498,300002,2010/3/11,160.35399999999998,71.9079,8.5602,37.2251,26.7462,,,1933035.2
2499,300002,2010/3/10,155.1847,69.5898,8.2843,36.0251,25.884,,,1870720.0
2500,300002,2010/3/9,164.5586,73.7934,8.7847,38.2012,27.4475,,,1983721.6
2501,300002,2010/3/8,166.4565,74.6445,8.886000000000001,38.6418,27.7641,,,2006600.0
2502,300002,2010/3/5,163.57299999999998,73.3514,8.7321,37.9724,27.2831,,,1971840.0
2503,300002,2010/3/4,156.2332,70.06,8.3402,36.2685,26.0589,,,1883360.0
2504,300002,2010/3/3,158.9384,71.2731,8.4847,36.8965,26.5101,,,1915971.2
2505,300002,2010/3/2,160.0184,71.7575,8.5423,37.1472,26.6903,,,1928990.4
2506,300002,2010/3/1,152.4479,68.3626,8.1382,35.3898,25.4275,,,1837729.6
2507,300002,2010/2/26,151.3155,67.8548,8.0777,35.1269,25.2387,,,1824078.4
2508,300002,2010/2/25,152.9303,68.5789,8.1639,35.5017,25.508000000000003,,,1843544.0
2509,300002,2010/2/24,150.7808,67.615,8.0492,35.0027,25.1495,,,1817632.0
2510,300002,2010/2/23,151.2841,67.8407,8.076,35.1196,25.2334,,,1823699.2
2511,300002,2010/2/22,143.6507,64.4176,7.6685,33.3475,23.9602,,,1731680.0
2512,300002,2010/2/12,147.8448,66.2984,7.8924,34.3212,24.6598,,,1782240.0
2513,300002,2010/2/11,143.2942,64.2577,7.6495,33.2648,23.9007,,,1727382.4
2514,300002,2010/2/10,143.7555,64.4646,7.6741,33.3719,23.9777,,,1732944.0
2515,300002,2010/2/9,133.2701,59.7626,7.1144,30.9377,22.2288,,,1606544.0
2516,300002,2010/2/8,133.1652,59.7156,7.1088,30.9134,22.2113,,,1605280.0
2517,300002,2010/2/5,126.1504,56.5699,6.7343,29.285,21.0413,,,1520718.4
2518,300002,2010/2/4,114.6794,56.4385,3.5580000000000003,26.622,19.8067,,,1382436.8
2519,300002,2010/2/3,116.1578,57.1661,3.6039,26.9652,20.062,,,1400259.2
2520,300002,2010/2/2,117.9718,58.0589,3.6602,27.3864,20.3753,,,1422126.4
2521,300002,2010/2/1,120.0584,59.0858,3.7249,27.8707,20.7357,,,1447280.0
2522,300002,2010/1/29,118.4961,58.3169,3.6764,27.5081,20.4659,,,1428446.4
2523,300002,2010/1/28,119.4083,58.7658,3.7047,27.7198,20.6234,,,1439443.2
2524,300002,2010/1/27,111.5442,54.8956,3.4607,25.8942,19.2652,,,1344643.2
2525,300002,2010/1/26,112.1943,55.2155,3.4809,26.0451,19.3775,,,1352480.0
2526,300002,2010/1/25,106.9096,52.6147,3.3169999999999997,24.8183,18.4647,,,1288774.4
2527,300002,2010/1/22,108.8704,53.5797,3.3778,25.2735,18.8034,,,1312411.2
2528,300002,2010/1/21,111.9741,55.1072,3.4741,25.994,19.3394,,,1349825.6
2529,300002,2010/1/20,111.9846,55.1123,3.4744,25.9965,19.3412,,,1349952.0
2530,300002,2010/1/19,123.5815,60.8197,3.8342,28.6886,21.3442,,,1489750.4
2531,300002,2010/1/18,128.237,63.1108,3.9787,29.7694,22.1483,,,1545872.0
2532,300002,2010/1/15,126.8635,62.4348,3.9360000000000004,29.4505,21.910999999999998,,,1529313.6
2533,300002,2010/1/14,127.9225,62.956,3.9689,29.6963,22.0939,,,1542080.0
2534,300002,2010/1/13,125.773,61.8982,3.9022,29.1973,21.7227,,,1516168.0
2535,300002,2010/1/12,124.693,61.3667,3.8687,28.9466,21.5362,,,1503148.8
2536,300002,2010/1/11,120.7609,59.4315,3.7467,28.0338,20.857,,,1455748.8
2537,300002,2010/1/8,111.9741,55.1072,3.4741,25.994,19.3394,,,1349825.6
2538,300002,2010/1/7,110.2126,54.2402,3.4194,25.5851,19.0352,,,1328590.4
2539,300002,2010/1/6,114.4487,56.325,3.5509,26.5685,19.7668,,,1379656.0
2540,300002,2010/1/5,115.0254,56.6088,3.5688,26.7024,19.8664,,,1386608.0
2541,300002,2010/1/4,111.6805,54.9627,3.465,25.9259,19.2887,,,1346286.4
2542,300002,2009/12/31,110.3069,54.2867,3.4224,25.607,19.0515,,,1329728.0
2543,300002,2009/12/30,108.9648,53.6262,3.3807,25.2954,18.8197,,,1313548.8
2544,300002,2009/12/29,109.7617,54.0183,3.4054,25.4804,18.9573,,,1323155.2
2545,300002,2009/12/25,114.9205,56.5572,3.5655,26.678,19.8483,,,1385344.0
2546,300002,2009/12/24,114.9205,56.5572,3.5655,26.678,19.8483,,,1385344.0
2547,300002,2009/12/23,113.13799999999999,55.68,3.5102,26.2642,19.5405,,,1363856.0
2548,300002,2009/12/22,110.1077,54.1886,3.4162,25.5608,19.0171,,,1327326.4
2549,300002,2009/12/21,118.4856,58.3117,3.6761,27.5056,20.4641,,,1428320.0
2550,300002,2009/12/18,116.4933,57.3313,3.6143,27.0431,20.12,,,1404304.0
2551,300002,2009/12/17,116.3361,57.2539,3.6094,27.0066,20.0928,,,1402408.0
2552,300002,2009/12/16,123.7178,60.8867,3.8384,28.7203,21.3677,,,1491393.6
2553,300002,2009/12/15,129.705,63.8333,4.0242,30.1101,22.4018,,,1563568.0
2554,300002,2009/12/14,127.3668,62.6825,3.9517,29.5673,21.998,,,1535380.8
2555,300002,2009/12/11,122.0297,60.0559,3.7861,28.3284,21.0762,,,1471043.2
2556,300002,2009/12/10,125.4269,61.7279,3.8915,29.116999999999997,21.6629,,,1511996.8
2557,300002,2009/12/9,126.9893,62.4968,3.9399,29.4797,21.9328,,,1530830.4
2558,300002,2009/12/8,128.5831,63.2811,3.9894,29.8497,22.208000000000002,,,1550043.2
2559,300002,2009/12/7,128.3104,63.147,3.9809,29.7864,22.1609,,,1546756.8
2560,300002,2009/12/4,128.1322,63.0592,3.9754,29.745,22.1302,,,1544608.0
2561,300002,2009/12/3,142.3714,70.067,4.4172,33.0506,24.5895,,,1716259.2
2562,300002,2009/12/2,142.5497,70.1547,4.4227,33.0919,24.6202,,,1718408.0
2563,300002,2009/11/27,129.5897,63.7765,4.0206,30.0834,22.3819,,,1562177.6
2564,300002,2009/11/26,124.8817,61.4595,3.8746,28.9904,21.5687,,,1505424.0
2565,300002,2009/11/25,119.6075,58.8639,3.7109,27.7661,20.6578,,,1441844.8
2566,300002,2009/11/24,108.7341,53.5126,3.3736,25.2419,18.7798,,,1310768.0
2567,300002,2009/11/23,114.4801,56.3405,3.5518,26.5758,19.7723,,,1380035.2
2568,300002,2009/11/20,108.6712,53.4817,3.3716,25.2273,18.769000000000002,,,1310009.6
2569,300002,2009/11/19,110.7368,54.4983,3.4357,25.7068,19.1257,,,1334910.4
2570,300002,2009/11/18,106.4063,52.367,3.3013,24.7015,18.3778,,,1282707.2
2571,300002,2009/11/17,104.7496,51.5517,3.2499,24.3169,18.0917,,,1262736.0
2572,300002,2009/11/16,104.0681,51.2163,3.2288,24.1587,17.974,,,1254520.0
2573,300002,2009/11/13,104.0786,51.2214,3.2291,24.1611,17.9758,,,1254646.4
2574,300002,2009/11/12,100.2619,49.3431,3.1107,23.2751,17.3166,,,1208636.8
2575,300002,2009/11/11,98.8044,48.6258,3.0655,22.9368,17.0648,,,1191067.2
2576,300002,2009/11/10,97.7244,48.0943,3.032,22.6861,16.8783,,,1178048.0
2577,300002,2009/11/9,101.0378,49.7249,3.1348,23.4552,17.4506,,,1217990.4
2578,300002,2009/11/6,102.4533,50.4216,3.1787,23.7838,17.6951,,,1235054.4
2579,300002,2009/11/5,108.2937,53.2959,3.3599,25.1397,18.7038,,,1305459.2
2580,300002,2009/11/4,104.9698,51.6601,3.2568,24.368000000000002,18.1297,,,1265390.4
2581,300002,2009/11/3,100.8595,49.6372,3.1292,23.4139,17.4198,,,1215841.6
2582,300002,2009/11/2,98.1438,48.3007,3.045,22.7834,16.9508,,,1183104.0
2583,300002,2009/10/30,107.8953,53.0998,3.3475,25.0472,18.635,,,1300656.0
0,000001,2020-12-11 00:00:00,12.7469,13.3248,1.2443,2.6051,2.3713,0.6927,1.1771,35939760.5027
1,000001,2020-12-10 00:00:00,12.8363,13.4184,1.2531,2.6234,2.3879,0.6879,1.1689,36192037.4393
2,000001,2020-12-09 00:00:00,12.8776,13.4615,1.2571,2.6318,2.3956,0.6857,1.1652,36308472.9485
3,000001,2020-12-08 00:00:00,12.8776,13.4615,1.2571,2.6318,2.3956,0.6857,1.1652,36308472.9485
4,000001,2020-12-07 00:00:00,13.0153,13.6054,1.2705,2.66,2.4212,0.6785,1.1528,36696591.3124
5,000001,2020-12-04 00:00:00,13.2837,13.886,1.2967,2.7148,2.4711,0.6647,1.1295,37453422.1221
6,000001,2020-12-03 00:00:00,13.4489,14.0587,1.3129,2.7486,2.5019,0.6566,1.1157,37919164.1589
7,000001,2020-12-02 00:00:00,13.5108,14.1235,1.3189,2.7613,2.5134,0.6536,1.1105,38093817.4227
8,000001,2020-12-01 00:00:00,13.7999,14.4257,1.3471,2.8203,2.5672,0.6399,1.0873,38908865.987
9,000001,2020-11-30 00:00:00,13.5866,14.2026,1.3263,2.7767,2.5275,0.6499,1.1044,38307282.5229
10,000001,2020-11-27 00:00:00,13.559,14.1738,1.3236,2.7711,2.5223,0.6513,1.1066,38229658.8501
11,000001,2020-11-26 00:00:00,13.4214,14.0299,1.3102,2.743,2.4967,0.6579,1.1179,37841540.4861
12,000001,2020-11-25 00:00:00,13.1185,13.7134,1.2806,2.6811,2.4404,0.6731,1.1438,36987680.0854
13,000001,2020-11-24 00:00:00,13.325,13.9292,1.3008,2.7233,2.4788,0.6627,1.126,37569857.6313
14,000001,2020-11-23 00:00:00,13.504,14.1163,1.3182,2.7599,2.5121,0.6539,1.1111,38074411.5045
15,000001,2020-11-20 00:00:00,12.9809,13.5695,1.2672,2.6529,2.4148,0.6803,1.1559,36599561.7214
16,000001,2020-11-19 00:00:00,12.974,13.5623,1.2665,2.6515,2.4135,0.6806,1.1565,36580155.8032
17,000001,2020-11-18 00:00:00,12.7056,13.2817,1.2403,2.5967,2.3636,0.695,1.1809,35823324.9935
18,000001,2020-11-17 00:00:00,12.2719,12.8284,1.198,2.5081,2.2829,0.7196,1.2227,34600752.147
19,000001,2020-11-16 00:00:00,11.9553,12.4974,1.1671,2.4434,2.224,0.7386,1.255,33708079.9099
20,000001,2020-11-13 00:00:00,11.8246,12.3607,1.1543,2.4166,2.1997,0.7468,1.2689,33339367.4642
21,000001,2020-11-12 00:00:00,12.1549,12.7061,1.1866,2.4842,2.2611,0.7265,1.2344,34270851.5377
22,000001,2020-11-11 00:00:00,12.2582,12.814,1.1966,2.5053,2.2804,0.7204,1.224,34561940.3106
23,000001,2020-11-10 00:00:00,12.4647,13.0299,1.2168,2.5475,2.3188,0.7084,1.2038,35144117.8566
24,000001,2020-11-09 00:00:00,12.2788,12.8356,1.1986,2.5095,2.2842,0.7192,1.222,34620158.0652
25,000001,2020-11-06 00:00:00,12.1412,12.6917,1.1852,2.4813,2.2586,0.7273,1.2358,34232039.7013
26,000001,2020-11-05 00:00:00,12.1825,12.7349,1.1892,2.4898,2.2663,0.7248,1.2316,34348475.2105
27,000001,2020-11-04 00:00:00,12.6092,13.1809,1.2309,2.577,2.3457,0.7003,1.19,35551642.1387
28,000001,2020-11-03 00:00:00,12.3614,12.9219,1.2067,2.5264,2.2996,0.7143,1.2138,34853029.0836
29,000001,2020-11-02 00:00:00,12.1343,12.6845,1.1845,2.4799,2.2573,0.7277,1.2365,34212633.7831
30,000001,2020-10-30 00:00:00,12.2169,12.7708,1.1926,2.4968,2.2727,0.7228,1.2282,34445504.8015
31,000001,2020-10-29 00:00:00,12.2306,12.7852,1.1939,2.4996,2.2752,0.722,1.2268,34484316.6378
32,000001,2020-10-28 00:00:00,12.1343,12.6845,1.1845,2.4799,2.2573,0.7277,1.2365,34212633.7831
33,000001,2020-10-27 00:00:00,12.2238,12.778,1.1933,2.4982,2.274,0.7224,1.2275,34464910.7196
34,000001,2020-10-26 00:00:00,12.1825,12.7349,1.1892,2.4898,2.2663,0.7248,1.2316,34348475.2105
35,000001,2020-10-23 00:00:00,12.4784,13.0442,1.2181,2.5503,2.3213,0.7076,1.2024,35182929.693
36,000001,2020-10-22 00:00:00,12.0861,12.6341,1.1798,2.4701,2.2483,0.7306,1.2415,34076792.3557
37,000001,2020-10-21 00:00:00,12.327,13.1303,1.2349,2.5193,2.3411,0.7163,1.2172,34755999.4926
38,000001,2020-10-20 00:00:00,12.0723,12.8591,1.2094,2.4673,2.2928,0.7315,1.2429,34037980.5193
39,000001,2020-10-19 00:00:00,12.031,12.8151,1.2052,2.4588,2.2849,0.734,1.2471,33921545.0101
40,000001,2020-10-16 00:00:00,11.7695,12.5365,1.179,2.4054,2.2353,0.7503,1.2749,33184120.1186
41,000001,2020-10-15 00:00:00,11.3978,12.1406,1.1418,2.3294,2.1647,0.7747,1.3164,32136200.5359
42,000001,2020-10-14 00:00:00,11.0331,11.7521,1.1053,2.2549,2.0954,0.8004,1.36,31107686.8714
43,000001,2020-10-13 00:00:00,11.0537,11.774,1.1073,2.2591,2.0993,0.7989,1.3574,31165904.626
44,000001,2020-10-12 00:00:00,10.9436,11.6567,1.0963,2.2366,2.0784,0.8069,1.3711,30855409.9348
45,000001,2020-10-09 00:00:00,10.448,11.1289,1.0466,2.1353,1.9843,0.8452,1.4361,29458183.8246
46,000001,2020-09-30 00:00:00,10.4411,11.1216,1.046,2.1339,1.983,0.8457,1.437,29438777.9064
47,000001,2020-09-29 00:00:00,10.1865,10.8503,1.0204,2.0818,1.9346,0.8669,1.473,28720758.933
48,000001,2020-09-28 00:00:00,10.5375,11.2242,1.0556,2.1536,2.0013,0.838,1.4239,29710460.7611
49,000001,2020-09-25 00:00:00,10.4549,11.1362,1.0473,2.1367,1.9856,0.8446,1.4352,29477589.7428
50,000001,2020-09-24 00:00:00,10.4067,11.0849,1.0425,2.1269,1.9764,0.8485,1.4418,29341748.3154
51,000001,2020-09-23 00:00:00,10.7577,11.4588,1.0777,2.1986,2.0431,0.8208,1.3948,30331450.1435
52,000001,2020-09-22 00:00:00,10.7164,11.4148,1.0735,2.1902,2.0353,0.824,1.4001,30215014.6343
53,000001,2020-09-21 00:00:00,10.916,11.6274,1.0935,2.231,2.0732,0.8089,1.3745,30777786.262
54,000001,2020-09-18 00:00:00,11.0675,11.7887,1.1087,2.2619,2.1019,0.7984,1.3566,31204716.4624
55,000001,2020-09-17 00:00:00,10.7164,11.4148,1.0735,2.1902,2.0353,0.824,1.4001,30215014.6343
56,000001,2020-09-16 00:00:00,10.627,11.3195,1.0646,2.1719,2.0183,0.8309,1.4119,29962737.6977
57,000001,2020-09-15 00:00:00,10.565,11.2535,1.0584,2.1592,2.0065,0.8358,1.4202,29788084.4339
58,000001,2020-09-14 00:00:00,10.5306,11.2169,1.0549,2.1522,2.0,0.8385,1.4248,29691054.8429
59,000001,2020-09-11 00:00:00,10.331,11.0043,1.0349,2.1114,1.9621,0.8547,1.4524,29128283.2152
60,000001,2020-09-10 00:00:00,10.5581,11.2462,1.0577,2.1578,2.0052,0.8364,1.4211,29768678.5157
61,000001,2020-09-09 00:00:00,10.4687,11.1509,1.0487,2.1395,1.9882,0.8435,1.4333,29516401.5792
62,000001,2020-09-08 00:00:00,10.6201,11.3122,1.0639,2.1705,2.017,0.8315,1.4128,29943331.7795
63,000001,2020-09-07 00:00:00,10.2828,10.9529,1.0301,2.1015,1.9529,0.8587,1.4592,28992441.7878
64,000001,2020-09-04 00:00:00,10.2966,10.9676,1.0315,2.1044,1.9555,0.8576,1.4572,29031253.6242
65,000001,2020-09-03 00:00:00,10.2553,10.9236,1.0273,2.0959,1.9477,0.861,1.4631,28914818.115
66,000001,2020-09-02 00:00:00,10.5444,11.2315,1.0563,2.155,2.0026,0.8374,1.423,29729866.6793
67,000001,2020-09-01 00:00:00,10.4205,11.0996,1.0439,2.1297,1.9791,0.8474,1.4399,29380560.1518
68,000001,2020-08-31 00:00:00,10.3792,11.0556,1.0398,2.1212,1.9712,0.8508,1.4456,29264124.6426
69,000001,2020-08-28 00:00:00,10.4136,11.0922,1.0432,2.1283,1.9778,0.848,1.4408,29361154.2336
70,000001,2020-08-27 00:00:00,9.9525,9.5781,1.0087,2.034,1.9567,0.8873,1.5076,28060957.7143
71,000001,2020-08-26 00:00:00,9.8905,9.5185,1.0025,2.0214,1.9445,0.8928,1.517,27886304.4505
72,000001,2020-08-25 00:00:00,10.0488,9.6708,1.0185,2.0537,1.9757,0.8787,1.4932,28332640.5691
73,000001,2020-08-24 00:00:00,9.9525,9.5781,1.0087,2.034,1.9567,0.8873,1.5076,28060957.7143
74,000001,2020-08-21 00:00:00,9.9456,9.5715,1.008,2.0326,1.9554,0.8879,1.5087,28041551.7961
75,000001,2020-08-20 00:00:00,10.0419,9.6642,1.0178,2.0523,1.9743,0.8793,1.4942,28313234.6509
76,000001,2020-08-19 00:00:00,10.393,10.002,1.0534,2.124,2.0433,0.8496,1.4437,29302936.479
77,000001,2020-08-18 00:00:00,10.4274,10.0351,1.0569,2.1311,2.0501,0.8468,1.4389,29399966.07
78,000001,2020-08-17 00:00:00,10.4549,10.0616,1.0597,2.1367,2.0555,0.8446,1.4352,29477589.7428
79,000001,2020-08-14 00:00:00,9.9593,9.5847,1.0094,2.0354,1.9581,0.8866,1.5066,28080363.6325
80,000001,2020-08-13 00:00:00,9.7597,9.3926,0.9892,1.9946,1.9188,0.9048,1.5374,27517592.0048
81,000001,2020-08-12 00:00:00,9.8974,9.5251,1.0032,2.0228,1.9459,0.8922,1.516,27905710.3687
82,000001,2020-08-11 00:00:00,9.7253,9.3595,0.9857,1.9876,1.9121,0.908,1.5428,27420562.4138
83,000001,2020-08-10 00:00:00,9.6014,9.2403,0.9732,1.9623,1.8877,0.9197,1.5627,27071255.8862
84,000001,2020-08-07 00:00:00,9.4294,9.0747,0.9557,1.9271,1.8539,0.9365,1.5912,26586107.9313
85,000001,2020-08-06 00:00:00,9.567,9.2072,0.9697,1.9552,1.8809,0.923,1.5683,26974226.2952
86,000001,2020-08-05 00:00:00,9.4707,9.1144,0.9599,1.9356,1.862,0.9324,1.5843,26702543.4404
87,000001,2020-08-04 00:00:00,9.6634,9.2999,0.9794,1.9749,1.8999,0.9138,1.5527,27245909.15
88,000001,2020-08-03 00:00:00,9.3537,9.0018,0.948,1.9116,1.839,0.9441,1.6041,26372642.8311
89,000001,2020-07-31 00:00:00,9.1816,8.8362,0.9306,1.8765,1.8052,0.9617,1.6342,25887494.8761
90,000001,2020-07-30 00:00:00,9.2022,8.8561,0.9327,1.8807,1.8092,0.9596,1.6305,25945712.6307
91,000001,2020-07-29 00:00:00,9.3192,8.9687,0.9446,1.9046,1.8322,0.9475,1.61,26275613.2401
92,000001,2020-07-28 00:00:00,9.1816,8.8362,0.9306,1.8765,1.8052,0.9617,1.6342,25887494.8761
93,000001,2020-07-27 00:00:00,9.1128,8.77,0.9236,1.8624,1.7916,0.969,1.6465,25693435.6942
94,000001,2020-07-24 00:00:00,9.2917,8.9422,0.9418,1.899,1.8268,0.9503,1.6148,26197989.5673
95,000001,2020-07-23 00:00:00,9.6427,9.28,0.9773,1.9707,1.8958,0.9157,1.556,27187691.3954
96,000001,2020-07-22 00:00:00,9.918,9.545,1.0052,2.027,1.95,0.8903,1.5128,27963928.1233
97,000001,2020-07-21 00:00:00,9.9731,9.598,1.0108,2.0382,1.9608,0.8854,1.5045,28119175.4689
98,000001,2020-07-20 00:00:00,10.1383,9.7569,1.0276,2.072,1.9933,0.871,1.48,28584917.5057
99,000001,2020-07-17 00:00:00,9.7322,9.3661,0.9864,1.989,1.9134,0.9073,1.5417,27439968.332
100,000001,2020-07-16 00:00:00,9.7391,9.3728,0.9871,1.9904,1.9148,0.9067,1.5406,27459374.2502
101,000001,2020-07-15 00:00:00,9.8217,9.4522,0.9955,2.0073,1.931,0.8991,1.5277,27692245.2685
102,000001,2020-07-14 00:00:00,10.1039,9.7238,1.0241,2.065,1.9865,0.874,1.485,28487887.9147
103,000001,2020-07-13 00:00:00,10.2484,9.8629,1.0387,2.0945,2.0149,0.8616,1.4641,28895412.1968
104,000001,2020-07-10 00:00:00,10.2278,9.8431,1.0366,2.0903,2.0108,0.8634,1.467,28837194.4422
105,000001,2020-07-09 00:00:00,10.6889,10.2869,1.0834,2.1845,2.1015,0.8261,1.4037,30137390.9615
106,000001,2020-07-08 00:00:00,10.8472,10.4392,1.0994,2.2169,2.1326,0.8141,1.3832,30583727.08
107,000001,2020-07-07 00:00:00,10.6545,10.2537,1.0799,2.1775,2.0947,0.8288,1.4083,30040361.3705
108,000001,2020-07-06 00:00:00,10.7922,10.3862,1.0938,2.2056,2.1218,0.8182,1.3903,30428479.7345
109,000001,2020-07-03 00:00:00,9.8079,9.439,0.9941,2.0045,1.9283,0.9003,1.5298,27653433.4322
110,000001,2020-07-02 00:00:00,9.2435,8.8958,0.9369,1.8891,1.8173,0.9553,1.6232,26062148.1399
111,000001,2020-07-01 00:00:00,9.0302,8.6905,0.9153,1.8455,1.7754,0.9779,1.6616,25460564.6758
